,event_date,event_time_cst,home_id,away_id,venue_id
368,08/30/2023,06:30 PM,152,134,33
369,08/30/2023,06:30 PM,133,139,120
370,08/30/2023,06:30 PM,135,144,39
371,08/30/2023,06:30 PM,151,146,111
372,08/30/2023,06:30 PM,129,148,116
373,08/31/2023,07:30 PM,143,137,126
374,08/31/2023,07:30 PM,147,128,56
375,08/31/2023,07:30 PM,141,136,124
376,08/31/2023,07:30 PM,125,131,112
377,08/31/2023,07:30 PM,153,149,133
378,08/31/2023,09:30 PM,142,145,125
379,08/31/2023,09:30 PM,140,132,123
380,09/02/2023,02:30 PM,151,128,111
381,09/02/2023,06:30 PM,150,134,132
382,09/02/2023,06:30 PM,126,147,113
383,09/02/2023,06:30 PM,146,136,129
384,09/02/2023,06:30 PM,135,143,39
385,09/03/2023,07:30 PM,149,138,131
386,09/03/2023,07:30 PM,130,153,117
387,09/03/2023,07:30 PM,139,152,51
388,09/03/2023,08:30 PM,145,131,128
389,09/03/2023,09:30 PM,132,141,119
390,09/03/2023,09:30 PM,140,125,123
391,09/03/2023,09:30 PM,137,142,47
392,09/03/2023,06:30 PM,148,144,130
393,09/04/2023,09:00 PM,127,133,114
394,09/09/2023,06:30 PM,126,140,113
395,09/09/2023,06:30 PM,133,130,120
396,09/10/2023,09:30 PM,142,127,125
397,09/16/2023,02:30 PM,151,144,111
398,09/16/2023,06:00 PM,138,133,49
399,09/16/2023,06:30 PM,152,126,33
400,09/16/2023,06:30 PM,146,147,129
401,09/16/2023,06:30 PM,134,136,121
402,09/16/2023,06:30 PM,148,150,130
403,09/16/2023,06:30 PM,129,128,116
404,09/17/2023,07:30 PM,149,137,131
405,09/17/2023,07:30 PM,141,153,124
406,09/17/2023,07:30 PM,125,130,112
407,09/17/2023,08:30 PM,131,135,118
408,09/17/2023,09:30 PM,127,132,114
409,09/17/2023,09:30 PM,140,145,123
410,09/18/2023,07:30 PM,143,142,126
411,09/20/2023,06:30 PM,152,148,33
412,09/20/2023,06:30 PM,136,147,122
413,09/20/2023,06:30 PM,126,138,113
414,09/20/2023,06:30 PM,133,129,120
415,09/20/2023,06:30 PM,146,150,129
416,09/20/2023,06:30 PM,144,143,127
417,09/20/2023,06:30 PM,151,134,111
418,09/21/2023,07:30 PM,141,128,124
419,09/21/2023,07:30 PM,130,139,117
420,09/21/2023,07:30 PM,153,127,133
421,09/21/2023,08:30 PM,131,137,118
422,09/21/2023,08:30 PM,145,149,128
423,09/21/2023,09:30 PM,132,125,119
424,09/21/2023,09:30 PM,142,140,125
425,09/23/2023,06:30 PM,138,146,49
426,09/23/2023,06:30 PM,150,152,132
427,09/23/2023,06:30 PM,126,144,113
428,09/23/2023,06:30 PM,151,129,111
429,09/23/2023,06:30 PM,148,127,130
430,09/24/2023,07:30 PM,147,135,56
431,09/24/2023,07:30 PM,149,136,131
432,09/24/2023,07:30 PM,130,141,117
433,09/24/2023,07:30 PM,125,153,112
434,09/24/2023,08:30 PM,145,128,128
435,09/24/2023,09:30 PM,142,131,125
436,09/24/2023,09:30 PM,140,139,123
437,09/24/2023,06:30 PM,134,133,121
438,09/25/2023,08:30 PM,143,132,126
439,09/30/2023,06:30 PM,136,148,122
440,09/30/2023,06:30 PM,133,151,120
441,09/30/2023,06:30 PM,135,152,39
442,09/30/2023,06:30 PM,144,147,127
443,09/30/2023,06:30 PM,134,146,121
444,09/30/2023,06:30 PM,129,150,116
445,10/01/2023,07:30 PM,141,149,124
446,10/01/2023,07:30 PM,125,140,112
447,10/01/2023,07:30 PM,139,137,51
448,10/01/2023,07:30 PM,153,130,133
449,10/01/2023,08:30 PM,131,143,118
450,10/01/2023,09:30 PM,132,142,119
451,10/01/2023,09:30 PM,128,126,115
452,10/02/2023,07:00 PM,127,145,114
453,10/04/2023,06:30 PM,152,129,33
454,10/04/2023,06:30 PM,150,144,132
455,10/04/2023,06:30 PM,146,141,129
456,10/04/2023,06:30 PM,135,136,39
457,10/04/2023,06:30 PM,148,138,130
458,10/05/2023,07:30 PM,143,126,126
459,10/05/2023,07:30 PM,147,133,56
460,10/05/2023,07:30 PM,149,131,131
461,10/05/2023,07:30 PM,139,134,51
462,10/05/2023,09:30 PM,127,125,114
463,10/05/2023,09:30 PM,137,132,47
464,10/05/2023,09:30 PM,128,153,115
465,10/07/2023,06:30 PM,138,136,49
466,10/07/2023,06:30 PM,126,151,113
467,10/07/2023,06:30 PM,133,150,120
468,10/07/2023,06:30 PM,146,142,129
469,10/07/2023,06:30 PM,144,129,127
470,10/07/2023,06:30 PM,134,135,121
471,10/07/2023,06:30 PM,148,139,130
472,10/08/2023,07:30 PM,143,127,126
473,10/08/2023,07:30 PM,147,152,56
474,10/08/2023,07:30 PM,149,140,131
475,10/08/2023,07:30 PM,141,131,124
476,10/08/2023,07:30 PM,125,132,112
477,10/08/2023,08:30 PM,145,130,128
478,10/08/2023,09:30 PM,137,128,47
479,10/21/2023,05:00 PM,152,133,33
480,10/21/2023,05:00 PM,150,138,132
481,10/21/2023,05:00 PM,136,146,122
482,10/21/2023,05:00 PM,139,144,51
483,10/21/2023,05:00 PM,135,148,39
484,10/21/2023,05:00 PM,151,147,111
485,10/21/2023,05:00 PM,129,134,116
486,10/22/2023,08:00 PM,131,145,118
487,10/22/2023,08:00 PM,130,125,117
488,10/22/2023,08:00 PM,132,149,119
489,10/22/2023,08:00 PM,142,141,125
490,10/22/2023,08:00 PM,140,143,123
491,10/22/2023,08:00 PM,153,137,133
492,10/22/2023,08:00 PM,128,127,115
