,event_date,event_time_cst,home_id,away_id,venue_id
448,12/15/2023,07:00 PM,87,80,20
449,12/15/2023,08:00 PM,94,88,81
450,12/15/2023,08:00 PM,73,69,66
451,12/15/2023,09:00 PM,85,63,76
452,12/15/2023,10:00 PM,71,92,65
453,12/15/2023,10:00 PM,84,74,75
454,12/16/2023,07:00 PM,81,67,72
455,12/16/2023,07:00 PM,79,76,16
456,12/16/2023,07:30 PM,91,89,80
457,12/16/2023,08:00 PM,64,69,1
458,12/16/2023,09:00 PM,75,86,68
459,12/16/2023,10:00 PM,90,77,79
460,12/16/2023,02:00 PM,94,84,81
461,12/17/2023,07:00 PM,68,65,63
462,12/17/2023,07:00 PM,89,79,25
463,12/17/2023,07:00 PM,80,83,71
464,12/17/2023,07:00 PM,66,91,61
465,12/17/2023,07:00 PM,93,78,29
466,12/17/2023,07:00 PM,87,82,20
467,12/17/2023,08:00 PM,67,70,62
468,12/17/2023,08:00 PM,73,64,66
469,12/17/2023,09:00 PM,75,77,68
470,12/17/2023,10:00 PM,71,72,65
471,12/17/2023,10:00 PM,88,63,78
472,12/17/2023,10:00 PM,85,74,76
473,12/17/2023,03:00 PM,92,84,27
474,12/17/2023,06:00 PM,81,70,72
475,12/18/2023,07:00 PM,83,76,74
476,12/18/2023,08:00 PM,90,69,79
477,12/18/2023,08:00 PM,65,86,4
478,12/19/2023,07:00 PM,78,76,15
479,12/19/2023,07:00 PM,82,94,73
480,12/19/2023,07:30 PM,68,66,63
481,12/19/2023,08:00 PM,64,71,1
482,12/19/2023,09:30 PM,88,74,78
483,12/20/2023,07:00 PM,89,94,25
484,12/20/2023,07:00 PM,77,80,70
485,12/20/2023,07:00 PM,81,90,72
486,12/20/2023,07:00 PM,83,93,74
487,12/20/2023,07:00 PM,63,73,60
488,12/20/2023,07:00 PM,87,79,20
489,12/20/2023,07:30 PM,91,85,80
490,12/20/2023,08:00 PM,67,84,62
491,12/20/2023,08:30 PM,92,65,27
492,12/20/2023,09:00 PM,75,69,68
493,12/20/2023,10:30 PM,86,72,77
494,12/21/2023,07:30 PM,68,78,63
495,12/21/2023,07:30 PM,70,91,6
496,12/21/2023,10:00 PM,72,71,8
497,12/22/2023,07:00 PM,77,87,70
498,12/22/2023,07:00 PM,80,70,71
499,12/22/2023,07:00 PM,74,73,67
500,12/22/2023,07:00 PM,83,85,74
501,12/22/2023,07:00 PM,93,67,29
502,12/22/2023,07:00 PM,82,81,73
503,12/22/2023,07:00 PM,63,90,60
504,12/22/2023,08:00 PM,64,84,1
505,12/22/2023,08:00 PM,94,66,81
506,12/22/2023,09:00 PM,65,69,4
507,12/22/2023,10:00 PM,76,88,69
508,12/22/2023,10:30 PM,86,75,77
509,12/23/2023,07:00 PM,78,93,15
510,12/23/2023,07:00 PM,79,85,16
511,12/23/2023,08:00 PM,68,89,63
512,12/23/2023,08:30 PM,92,66,27
513,12/23/2023,03:00 PM,67,64,62
514,12/23/2023,03:00 PM,74,90,67
515,12/24/2023,07:00 PM,94,89,81
516,12/24/2023,07:00 PM,81,91,72
517,12/24/2023,07:00 PM,80,87,71
518,12/24/2023,07:00 PM,83,78,74
519,12/24/2023,07:00 PM,69,82,64
520,12/24/2023,07:00 PM,70,63,6
521,12/24/2023,07:30 PM,79,77,16
522,12/24/2023,08:00 PM,76,71,69
523,12/24/2023,08:00 PM,73,92,66
524,12/24/2023,09:00 PM,65,75,4
525,12/24/2023,10:00 PM,72,88,8
526,12/24/2023,10:00 PM,84,86,75
527,12/28/2023,07:00 PM,83,80,74
528,12/28/2023,07:00 PM,79,70,16
529,12/28/2023,07:00 PM,63,74,60
530,12/28/2023,07:00 PM,87,69,20
531,12/28/2023,07:30 PM,77,89,70
532,12/28/2023,07:30 PM,91,82,80
533,12/28/2023,08:00 PM,94,78,81
534,12/28/2023,08:00 PM,67,81,62
535,12/28/2023,08:00 PM,73,64,66
536,12/28/2023,09:00 PM,75,65,68
537,12/28/2023,09:00 PM,92,68,27
538,12/28/2023,09:30 PM,88,71,78
539,12/28/2023,10:00 PM,76,90,69
540,12/28/2023,10:00 PM,72,86,8
541,12/29/2023,07:00 PM,81,66,72
542,12/29/2023,10:00 PM,84,93,75
543,12/29/2023,10:00 PM,90,72,79
544,12/29/2023,10:30 PM,86,85,77
545,12/30/2023,07:00 PM,80,87,71
546,12/30/2023,07:00 PM,78,67,15
547,12/30/2023,07:00 PM,74,79,67
548,12/30/2023,07:00 PM,69,83,64
549,12/30/2023,07:30 PM,91,70,80
550,12/30/2023,08:00 PM,64,92,1
551,12/30/2023,08:00 PM,73,65,66
552,12/30/2023,10:00 PM,76,75,69
553,12/30/2023,10:00 PM,71,93,65
554,12/30/2023,03:00 PM,68,94,63
555,12/30/2023,05:00 PM,77,80,70
556,12/31/2023,07:00 PM,89,83,25
557,12/31/2023,07:00 PM,74,66,67
558,12/31/2023,07:00 PM,82,73,73
559,12/31/2023,07:00 PM,63,79,60
560,12/31/2023,07:00 PM,87,81,20
561,12/31/2023,07:00 PM,70,67,6
562,12/31/2023,10:00 PM,72,85,8
563,12/31/2023,02:00 PM,94,68,81
564,12/31/2023,05:00 PM,78,89,15
565,12/31/2023,06:00 PM,69,77,64
566,12/31/2023,06:00 PM,82,91,73
567,01/01/2024,07:00 PM,63,66,60
568,01/01/2024,08:00 PM,76,85,69
569,01/01/2024,08:00 PM,88,93,78
