,Team,Gtm,Date,Opp,Rslt,HR,RBI
165,SEA,161,Oct 4 (2),DET,"W,9-6",2,9
166,SEA,162,Oct 5,DET,"W,5-4",3,5
0,STL,1,Apr 7,PIT,"W,9-0",3,9
1,STL,2,Apr 9,PIT,"W,6-2",1,6
2,STL,3,Apr 10,PIT,"L,4-9",1,4
3,STL,4,Apr 12,KCR,"W,6-5",3,6
4,STL,5,Apr 14,MIL,"L,1-5",1,1
5,STL,6,Apr 15,MIL,"W,10-1",2,10
6,STL,7,Apr 16,MIL,"W,2-1",0,2
7,STL,8,Apr 17,MIL,"L,5-6",1,5
8,STL,9,Apr 19,MIA,"W,5-1",0,4
9,STL,10,Apr 20,MIA,"W,2-0",1,2
10,STL,11,Apr 21,MIA,"L,0-5",0,0
11,STL,12,Apr 22,CIN,"W,4-2",0,3
12,STL,13,Apr 23,CIN,"W,5-0",0,5
13,STL,14,Apr 24,CIN,"L,1-4",0,1
14,STL,15,Apr 25,NYM,"L,2-5",0,2
15,STL,16,Apr 26,NYM,"L,0-3",0,0
16,STL,17,Apr 27,NYM,"W,10-5",0,9
17,STL,18,Apr 28,ARI,"W,8-3",0,8
18,STL,19,Apr 29,ARI,"L,2-6",1,1
19,STL,20,Apr 30,ARI,"L,0-2",0,0
20,STL,May,May,Opp,Rslt,HR,RBI
21,STL,21,May 1,ARI,"W,7-5",2,6
22,STL,22,May 2,KCR,"W,1-0",1,1
23,STL,23,May 3,KCR,"L,1-7",0,1
24,STL,24,May 4,KCR,"W,10-0",2,10
25,STL,25,May 5,SFG,"W,7-1",1,7
26,STL,26,May 6,SFG,"W,3-2",1,3
27,STL,27,May 7,SFG,"L,7-13",1,7
28,STL,28,May 8,SFG,"L,3-4",1,3
29,STL,29,May 10,BAL,"L,3-5",2,3
30,STL,30,May 11,BAL,"W,10-1",1,10
31,STL,31,May 12,BAL,"L,2-3",1,2
32,STL,32,May 13,SFG,"L,2-8",1,2
33,STL,33,May 14,SFG,"W,4-0",1,4
34,STL,34,May 15,SFG,"W,15-6",3,15
35,STL,35,May 17 (1),NYM,"L,1-3",1,1
36,STL,36,May 17 (2),NYM,"W,4-3",0,4
37,STL,37,May 18,NYM,"L,4-11",1,4
38,STL,38,May 19,NYM,"L,6-7",2,5
39,STL,39,May 20,PIT,"W,5-3",0,4
40,STL,40,May 21,PIT,"W,5-4",0,4
41,STL,41,May 22,PIT,"W,18-4",3,18
42,STL,42,May 23,TOR,"W,7-3",2,7
43,STL,43,May 24,TOR,"L,1-8",0,1
44,STL,44,May 26,MIL,"L,3-4",1,3
45,STL,45,May 27,MIL,"W,4-2",1,4
46,STL,46,May 28,MIL,"W,8-3",2,8
47,STL,47,May 29,MIL,"L,0-8",0,0
48,STL,48,May 30,SDP,"W,6-3",2,6
49,STL,49,May 31,SDP,"W,3-2",0,3
50,STL,Jun,Jun,Opp,Rslt,HR,RBI
51,STL,50,Jun 1,SDP,"W,5-2",1,5
52,STL,51,Jun 2,CHC,"L,5-7",1,5
53,STL,52,Jun 3,CHC,"W,14-5",5,13
54,STL,53,Jun 4 (1),CHC,"L,1-6",1,1
55,STL,54,Jun 4 (2),CHC,"W,7-4",0,5
56,STL,55,Jun 5,CHC,"W,5-3",0,5
57,STL,56,Jun 7,TBR,"L,2-4",0,2
58,STL,57,Jun 8,TBR,"L,3-11",1,3
59,STL,58,Jun 9,TBR,"L,1-2",0,0
60,STL,59,Jun 10,CIN,"W,2-0",0,0
61,STL,60,Jun 11,CIN,"W,5-4",1,5
62,STL,61,Jun 12,CIN,"L,6-7",2,5
63,STL,62,Jun 13,PIT,"W,7-5",2,6
64,STL,63,Jun 14 (1),PIT,"W,3-1",1,3
65,STL,64,Jun 14 (2),PIT,"W,9-1",3,9
66,STL,65,Jun 15,PIT,"L,4-6",1,4
67,STL,66,Jun 17,BOS,"L,5-6",1,5
68,STL,67,Jun 18,BOS,"W,11-2",3,11
69,STL,68,Jun 19,BOS,"L,4-6",1,4
70,STL,69,Jun 20,MIL,"L,0-2",0,0
71,STL,70,Jun 21,MIL,"W,6-2",2,6
72,STL,71,Jun 22,MIL,"W,5-4",2,5
73,STL,72,Jun 23,MIL,"L,4-6",1,3
74,STL,73,Jun 24,CHC,"L,0-3",0,0
75,STL,74,Jun 25,CHC,"W,5-3",0,5
76,STL,75,Jun 26,CHC,"L,5-6",3,5
77,STL,76,Jun 27,MIA,"W,9-0",3,8
78,STL,77,Jun 28,MIA,"W,5-3",0,5
79,STL,78,Jun 29,MIA,"L,3-4",0,3
80,STL,Jul,Jul,Opp,Rslt,HR,RBI
81,STL,79,Jul 1,PHI,"L,3-5",1,3
82,STL,80,Jul 2,PHI,"W,7-6",5,7
83,STL,81,Jul 3,PHI,"L,0-4",0,0
84,STL,82,Jul 4,ATL,"L,3-6",2,3
85,STL,83,Jul 5,ATL,"L,1-7",0,1
86,STL,84,Jul 6,ATL,"L,0-3",0,0
87,STL,85,Jul 7,ATL,"W,3-2",0,3
88,STL,86,Jul 8,PHI,"L,0-2",0,0
89,STL,87,Jul 9,PHI,"L,0-1",0,0
90,STL,88,Jul 10,PHI,"W,4-3",1,4
91,STL,89,Jul 11,PHI,"W,6-1",2,6
92,STL,90,Jul 12,LAD,"W,7-6",2,6
93,STL,91,Jul 13,LAD,"L,6-7",1,6
94,STL,92,Jul 14,LAD,"L,0-4",0,0
95,STL,93,Jul 15,CIN,"W,7-3",1,7
96,STL,94,Jul 16,CIN,"W,11-3",2,10
97,STL,95,Jul 22,CIN,"L,5-9",1,5
98,STL,96,Jul 23,CIN,"W,6-3",2,6
99,STL,97,Jul 24,CIN,"L,3-6",2,3
100,STL,98,Jul 26,TOR,"L,3-10",1,3
101,STL,99,Jul 27,TOR,"W,6-1",2,6
102,STL,100,Jul 29,WSN,"W,6-2",2,5
103,STL,101,Jul 30,WSN,"L,6-7",2,6
104,STL,102,Jul 31,WSN,"W,5-0",2,5
105,STL,Aug,Aug,Opp,Rslt,HR,RBI
106,STL,103,Aug 2,CHC,"W,6-0",3,6
107,STL,104,Aug 4 (1),CHC,"W,4-3",2,4
108,STL,105,Aug 4 (2),CHC,"W,7-2",2,7
109,STL,106,Aug 5,NYY,"W,4-3",0,4
110,STL,107,Aug 6,NYY,"W,1-0",0,1
111,STL,108,Aug 7,NYY,"W,12-9",2,12
112,STL,109,Aug 9,COL,"L,5-16",1,5
113,STL,110,Aug 10,COL,"W,9-5",2,9
114,STL,111,Aug 11,COL,"L,6-8",3,6
115,STL,112,Aug 12,MIL,"W,3-1",2,3
116,STL,113,Aug 13,MIL,"L,2-3",0,2
117,STL,114,Aug 14,MIL,"W,6-3",4,6
118,STL,115,Aug 16,COL,"W,5-4",2,5
119,STL,116,Aug 17,COL,"W,5-1",0,5
120,STL,117,Aug 18,COL,"W,13-0",2,13
121,STL,118,Aug 19,ARI,"W,5-1",1,4
122,STL,119,Aug 20,ARI,"W,16-7",4,15
123,STL,120,Aug 21,ARI,"W,6-4",1,5
124,STL,121,Aug 22,CHC,"W,1-0",1,1
125,STL,122,Aug 23 (1),CHC,"L,0-2",0,0
126,STL,123,Aug 23 (2),CHC,"W,13-3",3,12
127,STL,124,Aug 24,CHC,"L,1-7",1,1
128,STL,125,Aug 25,CHC,"W,8-3",2,8
129,STL,126,Aug 26,ATL,"L,4-11",1,3
130,STL,127,Aug 27,ATL,"W,6-5",2,6
131,STL,128,Aug 28,ATL,"W,6-3",3,6
132,STL,129,Aug 29,CIN,"W,13-4",4,13
133,STL,130,Aug 30,CIN,"L,1-5",1,1
134,STL,131,Aug 31,CIN,"W,5-3",2,5
135,STL,September/October,September/October,Opp,Rslt,HR,RBI
136,STL,132,Sep 2,CHC,"W,8-0",2,8
137,STL,133,Sep 3,CHC,"W,8-4",3,8
138,STL,134,Sep 4,CHC,"W,2-0",1,2
139,STL,135,Sep 5,WSN,"L,0-6",0,0
140,STL,136,Sep 6,WSN,"W,4-1",2,4
141,STL,137,Sep 7,WSN,"W,6-5",1,6
142,STL,138,Sep 8,WSN,"L,6-11",2,6
143,STL,139,Sep 9,PIT,"L,2-8",0,2
144,STL,140,Sep 10,PIT,"W,7-5",2,7
145,STL,141,Sep 11,PIT,"W,4-3",2,4
146,STL,142,Sep 13,MIL,"L,4-8",0,4
147,STL,143,Sep 14,MIL,"W,4-1",2,4
148,STL,144,Sep 15,CIN,"L,2-3",0,2
149,STL,145,Sep 16,CIN,"W,6-5",1,5
150,STL,146,Sep 17 (1),CIN,"W,5-1",1,5
151,STL,147,Sep 17 (2),CIN,"W,1-0",0,0
152,STL,148,Sep 18,CIN,"L,0-3",0,0
153,STL,149,Sep 20,SDP,"L,0-5",0,0
154,STL,150,Sep 21,SDP,"L,0-1",0,0
155,STL,151,Sep 22,SDP,"W,5-4",2,5
156,STL,152,Sep 23,LAD,"W,11-0",5,11
157,STL,153,Sep 24,LAD,"L,2-6",1,2
158,STL,154,Sep 25,LAD,"L,1-4",0,1
159,STL,155,Sep 27,MIL,"W,6-2",1,5
160,STL,156,Sep 28,MIL,"L,1-5",1,1
161,STL,157,Sep 30,PIT,"W,2-1",1,2
162,STL,158,Oct 1,PIT,"W,13-3",1,11
163,STL,159,Oct 2,PIT,"L,5-7",1,5
164,STL,160,Oct 3,PIT,"L,2-3",1,2
165,STL,161,Oct 4,PIT,"W,8-7",0,7
166,STL,162,Oct 5,PIT,"L,3-5",0,2
0,TBR,1,Apr 8,BAL,"W,2-1",0,2
1,TBR,2,Apr 9,BAL,"W,5-3",1,5
2,TBR,3,Apr 10,BAL,"W,8-0",1,8
3,TBR,4,Apr 11,OAK,"L,2-13",0,2
4,TBR,5,Apr 12,OAK,"W,9-8",3,9
5,TBR,6,Apr 13,OAK,"L,2-4",1,2
6,TBR,7,Apr 14,OAK,"L,3-6",1,3
7,TBR,8,Apr 15,CHW,"L,2-3",0,2
8,TBR,9,Apr 16,CHW,"L,2-3",0,2
9,TBR,10,Apr 17,CHW,"W,9-3",0,8
10,TBR,11,Apr 18,CHC,"L,2-4",0,2
11,TBR,12,Apr 19,CHC,"W,6-5",1,6
12,TBR,13,Apr 20,CHC,"W,8-2",1,7
13,TBR,14,Apr 22,BOS,"L,3-4",2,3
14,TBR,15,Apr 23,BOS,"W,3-2",1,2
15,TBR,16,Apr 24,BOS,"W,5-2",1,4
16,TBR,17,Apr 26,SEA,"L,4-8",2,4
17,TBR,18,Apr 27,SEA,"W,3-2",1,3
18,TBR,19,Apr 28,SEA,"W,2-1",0,2
19,TBR,20,Apr 29,MIN,"W,6-1",2,6
20,TBR,21,Apr 30,MIN,"L,1-9",1,1
21,TBR,May,May,Opp,Rslt,HR,RBI
22,TBR,22,May 1,MIN,"L,3-9",0,3
23,TBR,23,May 2,OAK,"W,6-1",1,5
24,TBR,24,May 3,OAK,"W,10-7",2,10
25,TBR,25,May 4,OAK,"W,3-0",0,2
26,TBR,26,May 5,SEA,"W,4-3",1,4
27,TBR,27,May 6,SEA,"W,8-7",1,7
28,TBR,28,May 7,SEA,"W,8-2",3,7
29,TBR,29,May 8,SEA,"L,1-2",1,1
30,TBR,30,May 9,LAA,"L,3-11",1,2
31,TBR,31,May 10,LAA,"L,0-12",0,0
32,TBR,32,May 11,LAA,"W,4-2",1,4
33,TBR,33,May 13,TOR,"W,5-2",0,5
34,TBR,34,May 14,TOR,"L,1-5",1,1
35,TBR,35,May 15,TOR,"W,3-0",0,1
36,TBR,36,May 16,DET,"L,2-3",1,2
37,TBR,37,May 17,DET,"W,8-1",3,8
38,TBR,38,May 18,DET,"W,6-1",2,6
39,TBR,39,May 20,BAL,"L,6-8",1,6
40,TBR,40,May 21,BAL,"W,6-1",3,6
41,TBR,41,May 22,BAL,"L,6-7",1,6
42,TBR,42,May 24,MIA,"W,4-0",3,4
43,TBR,43,May 25,MIA,"W,5-4",1,5
44,TBR,44,May 26,NYY,"L,2-7",0,2
45,TBR,45,May 27,NYY,"L,0-2",0,0
46,TBR,46,May 28,NYY,"W,3-1",0,3
47,TBR,47,May 29,NYY,"W,4-2",2,4
48,TBR,48,May 30,TEX,"L,5-9",0,5
49,TBR,49,May 31,TEX,"L,0-3",0,0
50,TBR,Jun,Jun,Opp,Rslt,HR,RBI
51,TBR,50,Jun 1,TEX,"W,4-3",1,4
52,TBR,51,Jun 2,TEX,"W,3-1",0,3
53,TBR,52,Jun 3,CHW,"W,6-3",1,6
54,TBR,53,Jun 4,CHW,"L,2-3",0,1
55,TBR,54,Jun 5,CHW,"L,5-6",2,5
56,TBR,55,Jun 7,STL,"W,4-2",1,4
57,TBR,56,Jun 8,STL,"W,11-3",0,11
58,TBR,57,Jun 9,STL,"W,2-1",1,2
59,TBR,58,Jun 10,MIN,"L,4-9",3,4
60,TBR,59,Jun 11,MIN,"L,5-6",0,4
61,TBR,60,Jun 12,MIN,"W,6-0",1,6
62,TBR,61,Jun 14,NYY,"L,0-2",0,0
63,TBR,62,Jun 15,NYY,"L,3-4",0,3
64,TBR,63,Jun 16,NYY,"L,1-2",1,1
65,TBR,64,Jun 17,BAL,"L,0-1",0,0
66,TBR,65,Jun 18,BAL,"W,7-6",1,7
67,TBR,66,Jun 19,BAL,"L,1-2",0,1
68,TBR,67,Jun 20,NYY,"L,2-4",0,2
69,TBR,68,Jun 21,NYY,"W,5-4",4,5
70,TBR,69,Jun 22,NYY,"L,4-5",2,4
71,TBR,70,Jun 24,PIT,"W,4-3",0,3
72,TBR,71,Jun 25,PIT,"W,6-5",1,6
73,TBR,72,Jun 26,PIT,"W,4-2",0,4
74,TBR,73,Jun 28,MIL,"L,3-5",0,3
75,TBR,74,Jun 29,MIL,"L,3-5",0,3
76,TBR,75,Jun 30,TOR,"L,1-4",1,1
77,TBR,Jul,Jul,Opp,Rslt,HR,RBI
78,TBR,76,Jul 1,TOR,"L,2-9",0,2
79,TBR,77,Jul 2 (1),TOR,"W,6-2",2,6
80,TBR,78,Jul 2 (2),TOR,"W,11-5",3,9
81,TBR,79,Jul 3,TOR,"W,7-3",3,6
82,TBR,80,Jul 4,BOS,"L,0-4",0,0
83,TBR,81,Jul 5,BOS,"W,8-4",0,8
84,TBR,82,Jul 6,BOS,"W,7-1",1,7
85,TBR,83,Jul 8,CIN,"L,1-2",0,1
86,TBR,84,Jul 9,CIN,"L,4-5",0,4
87,TBR,85,Jul 10,CIN,"L,5-10",3,5
88,TBR,86,Jul 11,BOS,"W,10-5",0,10
89,TBR,87,Jul 12,BOS,"W,3-2",0,1
90,TBR,88,Jul 13,BOS,"W,4-1",1,4
91,TBR,89,Jul 14,BOS,"W,5-4",0,5
92,TBR,90,Jul 15,BAL,"W,5-4",1,5
93,TBR,91,Jul 16,BAL,"L,4-6",1,2
94,TBR,92,Jul 17,BAL,"W,7-5",3,7
95,TBR,93,Jul 22,KCR,"W,7-3",0,7
96,TBR,94,Jul 23,KCR,"L,3-6",0,3
97,TBR,95,Jul 24,KCR,"L,2-4",1,2
98,TBR,96,Jul 25,BAL,"L,1-5",1,1
99,TBR,97,Jul 26,BAL,"L,3-5",1,3
100,TBR,98,Jul 27,BAL,"W,6-4",2,6
101,TBR,99,Jul 28,BAL,"L,0-3",0,0
102,TBR,100,Jul 29,CLE,"L,1-4",0,1
103,TBR,101,Jul 30,CLE,"W,6-4",2,6
104,TBR,102,Jul 31,CLE,"L,3-5",0,2
105,TBR,Aug,Aug,Opp,Rslt,HR,RBI
106,TBR,103,Aug 2,TOR,"L,1-3",1,1
107,TBR,104,Aug 3,TOR,"W,3-2",0,3
108,TBR,105,Aug 4,DET,"W,6-2",1,5
109,TBR,106,Aug 5,DET,"W,5-3",0,5
110,TBR,107,Aug 6,DET,"L,1-9",1,1
111,TBR,108,Aug 7,DET,"W,7-0",0,7
112,TBR,109,Aug 9,MIL,"L,3-5",1,3
113,TBR,110,Aug 10,MIL,"L,3-4",2,3
114,TBR,111,Aug 12,BAL,"L,3-10",1,3
115,TBR,112,Aug 13,BAL,"W,8-2",1,8
116,TBR,113,Aug 14,BAL,"W,4-1",1,4
117,TBR,114,Aug 15,NYY,"W,4-0",0,4
118,TBR,115,Aug 16,NYY,"W,3-1",1,3
119,TBR,116,Aug 17,NYY,"L,7-8",1,7
120,TBR,117,Aug 18,KCR,"W,7-1",2,6
121,TBR,118,Aug 19,KCR,"L,2-3",0,2
122,TBR,119,Aug 20,KCR,"W,5-2",0,4
123,TBR,120,Aug 21,KCR,"W,3-2",1,3
124,TBR,121,Aug 22,LAA,"W,2-1",1,2
125,TBR,122,Aug 23,LAA,"W,11-1",2,11
126,TBR,123,Aug 24,LAA,"W,4-3",0,3
127,TBR,124,Aug 25,LAA,"W,8-3",1,7
128,TBR,125,Aug 26,BOS,"L,8-9",3,8
129,TBR,126,Aug 27,BOS,"L,1-5",0,1
130,TBR,127,Aug 28,BOS,"W,12-4",2,12
131,TBR,128,Aug 30,MIA,"W,7-2",2,6
132,TBR,129,Aug 31,MIA,"W,2-1",0,2
133,TBR,September/October,September/October,Opp,Rslt,HR,RBI
134,TBR,130,Sep 2,NYY,"W,9-0",1,8
135,TBR,131,Sep 3,NYY,"W,2-1",0,2
136,TBR,132,Sep 4,NYY,"L,1-2",0,1
137,TBR,133,Sep 5,BOS,"W,4-3",0,4
138,TBR,134,Sep 6,BOS,"W,8-4",3,8
139,TBR,135,Sep 7,BOS,"W,1-0",0,1
140,TBR,136,Sep 9,NYY,"W,4-2",0,4
141,TBR,137,Sep 10,NYY,"L,3-10",0,3
142,TBR,138,Sep 11,NYY,"L,4-10",0,4
143,TBR,139,Sep 12,TOR,"L,2-3",0,2
144,TBR,140,Sep 13 (1),TOR,"W,4-2",0,4
145,TBR,141,Sep 13 (2),TOR,"L,2-7",2,2
146,TBR,142,Sep 14,TOR,"L,1-5",1,1
147,TBR,143,Sep 15,TOR,"W,11-0",2,11
148,TBR,144,Sep 16,TEX,"L,3-4",0,3
149,TBR,145,Sep 17,TEX,"W,5-1",1,5
150,TBR,146,Sep 18,TEX,"W,5-3",2,5
151,TBR,147,Sep 19,HOU,"L,0-4",0,0
152,TBR,148,Sep 20,HOU,"L,0-5",0,0
153,TBR,149,Sep 21,HOU,"L,2-5",1,2
154,TBR,150,Sep 22,TOR,"W,10-5",1,9
155,TBR,151,Sep 23,TOR,"W,10-6",1,9
156,TBR,152,Sep 24,TOR,"L,1-3",0,0
157,TBR,153,Sep 25,TOR,"L,1-7",0,1
158,TBR,154,Sep 27,CLE,"W,6-5",1,6
159,TBR,155,Sep 28,CLE,"L,1-2",0,1
160,TBR,156,Sep 29,CLE,"L,1-2",0,1
161,TBR,157,Sep 30,HOU,"W,7-3",1,7
162,TBR,158,Oct 1,HOU,"L,1-2",0,1
163,TBR,159,Oct 2,HOU,"L,1-3",0,1
164,TBR,160,Oct 3,BOS,"L,3-4",2,3
165,TBR,161,Oct 4,BOS,"L,0-6",0,0
166,TBR,162,Oct 5,BOS,"L,3-6",2,3
0,TOR,1,Apr 8,TEX,"W,10-8",2,10
1,TOR,2,Apr 9,TEX,"W,4-3",1,4
2,TOR,3,Apr 10,TEX,"L,6-12",4,6
3,TOR,4,Apr 11,NYY,"W,3-0",1,3
4,TOR,5,Apr 12,NYY,"L,0-4",0,0
5,TOR,6,Apr 13,NYY,"W,6-4",3,6
6,TOR,7,Apr 14,NYY,"L,0-3",0,0
7,TOR,8,Apr 15,OAK,"W,4-1",1,4
8,TOR,9,Apr 16,OAK,"L,5-7",2,5
9,TOR,10,Apr 17,OAK,"W,4-3",0,3
10,TOR,11,Apr 19,BOS,"L,1-2",1,1
11,TOR,12,Apr 20,BOS,"W,6-1",1,6
12,TOR,13,Apr 21,BOS,"W,3-2",0,3
13,TOR,14,Apr 22,HOU,"W,4-3",2,4
14,TOR,15,Apr 23,HOU,"W,3-2",2,3
15,TOR,16,Apr 24,HOU,"L,7-8",2,7
16,TOR,17,Apr 25,BOS,"W,6-2",3,6
17,TOR,18,Apr 26,BOS,"W,6-5",1,6
18,TOR,19,Apr 27,BOS,"L,1-7",0,1
19,TOR,20,Apr 28,BOS,"W,1-0",0,1
20,TOR,21,Apr 29,HOU,"L,7-11",2,7
21,TOR,22,Apr 30,HOU,"W,2-1",2,2
22,TOR,May,May,Opp,Rslt,HR,RBI
23,TOR,23,May 1,HOU,"W,3-2",1,3
24,TOR,24,May 2,NYY,"L,2-3",0,2
25,TOR,25,May 3,NYY,"L,1-9",0,1
26,TOR,26,May 4,NYY,"W,2-1",1,2
27,TOR,27,May 5,CLE,"L,5-6",2,5
28,TOR,28,May 7 (1),CLE,"W,8-3",0,8
29,TOR,29,May 7 (2),CLE,"L,2-8",0,2
30,TOR,30,May 8,CLE,"L,3-4",0,3
31,TOR,31,May 10,NYY,"L,5-6",1,5
32,TOR,32,May 11,NYY,"L,3-5",0,3
33,TOR,33,May 13,TBR,"L,2-5",0,2
34,TOR,34,May 14,TBR,"W,5-1",2,5
35,TOR,35,May 15,TBR,"L,0-3",0,0
36,TOR,36,May 16,SEA,"W,6-2",2,6
37,TOR,37,May 17,SEA,"W,3-0",0,3
38,TOR,38,May 18,SEA,"L,1-5",0,1
39,TOR,39,May 20,CIN,"W,2-1",0,2
40,TOR,40,May 21,CIN,"W,3-1",2,3
41,TOR,41,May 22,CIN,"L,2-3",0,2
42,TOR,42,May 23,STL,"L,3-7",1,3
43,TOR,43,May 24,STL,"W,8-1",3,8
44,TOR,44,May 26,LAA,"W,6-3",3,6
45,TOR,45,May 27,LAA,"W,4-3",0,2
46,TOR,46,May 28,LAA,"W,6-5",0,6
47,TOR,47,May 29,LAA,"W,11-10",1,11
48,TOR,48,May 31,CHW,"W,6-5",2,6
49,TOR,Jun,Jun,Opp,Rslt,HR,RBI
50,TOR,49,Jun 1,CHW,"W,7-3",3,7
51,TOR,50,Jun 2,CHW,"W,8-3",1,7
52,TOR,51,Jun 3,MIN,"L,3-9",2,3
53,TOR,52,Jun 4,MIN,"W,12-3",3,11
54,TOR,53,Jun 5,MIN,"L,6-8",4,6
55,TOR,54,Jun 6,KCR,"W,8-0",3,7
56,TOR,55,Jun 7,KCR,"W,7-0",0,6
57,TOR,56,Jun 8,KCR,"L,4-8",2,3
58,TOR,57,Jun 10,DET,"W,10-1",3,10
59,TOR,58,Jun 11,DET,"L,1-3",0,1
60,TOR,59,Jun 12,DET,"W,6-0",1,6
61,TOR,60,Jun 13,BAL,"W,11-1",1,11
62,TOR,61,Jun 14,BAL,"L,5-6",1,5
63,TOR,62,Jun 15,BAL,"W,7-6",3,7
64,TOR,63,Jun 16,BAL,"L,2-10",1,2
65,TOR,64,Jun 17,NYY,"L,3-12",1,3
66,TOR,65,Jun 18,NYY,"L,0-4",0,0
67,TOR,66,Jun 19,NYY,"W,10-9",4,10
68,TOR,67,Jun 20,CHW,"L,7-8",2,7
69,TOR,68,Jun 21,CHW,"L,6-7",1,6
70,TOR,69,Jun 22,CHW,"W,9-5",3,9
71,TOR,70,Jun 24,MIL,"W,9-4",2,8
72,TOR,71,Jun 25,MIL,"L,4-5",2,4
73,TOR,72,Jun 26,MIL,"L,3-10",1,3
74,TOR,73,Jun 27,BOS,"W,7-2",3,7
75,TOR,74,Jun 28,BOS,"W,6-5",0,6
76,TOR,75,Jun 29,BOS,"L,5-6",1,5
77,TOR,76,Jun 30,TBR,"W,4-1",2,4
78,TOR,Jul,Jul,Opp,Rslt,HR,RBI
79,TOR,77,Jul 1,TBR,"W,9-2",1,9
80,TOR,78,Jul 2 (1),TBR,"L,2-6",0,1
81,TOR,79,Jul 2 (2),TBR,"L,5-11",2,4
82,TOR,80,Jul 3,TBR,"L,3-7",0,3
83,TOR,81,Jul 4,OAK,"L,1-5",0,1
84,TOR,82,Jul 5,OAK,"L,3-5",2,3
85,TOR,83,Jul 6,OAK,"W,2-1",2,2
86,TOR,84,Jul 7,SEA,"L,3-8",0,2
87,TOR,85,Jul 8,SEA,"L,2-5",0,2
88,TOR,86,Jul 9,SEA,"L,1-2",1,1
89,TOR,87,Jul 10,SEA,"L,5-6",3,5
90,TOR,88,Jul 12,PHI,"W,4-3",0,4
91,TOR,89,Jul 13,PHI,"W,8-2",3,8
92,TOR,90,Jul 14,KCR,"L,1-3",1,1
93,TOR,91,Jul 15,KCR,"W,8-1",2,8
94,TOR,92,Jul 16,KCR,"W,6-5",0,6
95,TOR,93,Jul 17,KCR,"W,4-2",1,3
96,TOR,94,Jul 22,BOS,"W,28-5",5,28
97,TOR,95,Jul 23,BOS,"W,4-1",0,4
98,TOR,96,Jul 24,BOS,"W,8-4",0,8
99,TOR,97,Jul 26,STL,"W,10-3",3,10
100,TOR,98,Jul 27,STL,"L,1-6",0,1
101,TOR,99,Jul 28,DET,"W,5-3",2,5
102,TOR,100,Jul 29,DET,"L,2-4",1,2
103,TOR,101,Jul 30,DET,"W,5-3",1,5
104,TOR,102,Jul 31,DET,"W,4-1",1,4
105,TOR,Aug,Aug,Opp,Rslt,HR,RBI
106,TOR,103,Aug 2,TBR,"W,3-1",0,3
107,TOR,104,Aug 3,TBR,"L,2-3",1,2
108,TOR,105,Aug 4,MIN,"W,9-3",2,9
109,TOR,106,Aug 5,MIN,"L,5-6",3,5
110,TOR,107,Aug 6,MIN,"L,3-7",1,3
111,TOR,108,Aug 7,MIN,"W,3-2",0,3
112,TOR,109,Aug 8,BAL,"L,4-7",2,4
113,TOR,110,Aug 9,BAL,"L,5-6",2,5
114,TOR,111,Aug 12,CLE,"L,0-8",0,0
115,TOR,112,Aug 13,CLE,"W,2-1",2,2
116,TOR,113,Aug 14,CLE,"L,2-7",0,2
117,TOR,114,Aug 15,BAL,"L,3-7",1,3
118,TOR,115,Aug 16,BAL,"L,2-4",1,2
119,TOR,116,Aug 17,BAL,"W,6-1",0,6
120,TOR,117,Aug 18,NYY,"W,9-2",1,9
121,TOR,118,Aug 19,NYY,"W,4-0",1,4
122,TOR,119,Aug 20,NYY,"W,5-2",1,5
123,TOR,120,Aug 21,NYY,"L,2-4",1,2
124,TOR,121,Aug 23,BOS,"W,9-3",0,9
125,TOR,122,Aug 24,BOS,"W,3-2",0,3
126,TOR,123,Aug 25,BOS,"W,6-5",1,6
127,TOR,124,Aug 26,LAA,"L,0-12",0,0
128,TOR,125,Aug 27,LAA,"L,0-2",0,0
129,TOR,126,Aug 28,LAA,"L,3-8",1,3
130,TOR,127,Aug 29,CHC,"W,5-4",1,5
131,TOR,128,Aug 30,CHC,"W,5-3",2,5
132,TOR,129,Aug 31,CHC,"L,5-7",2,5
133,TOR,September/October,September/October,Opp,Rslt,HR,RBI
134,TOR,130,Sep 2,PIT,"W,4-0",1,4
135,TOR,131,Sep 3,PIT,"W,4-1",0,4
136,TOR,132,Sep 4,PIT,"W,4-3",1,4
137,TOR,133,Sep 5 (1),BAL,"W,7-3",1,7
138,TOR,134,Sep 5 (2),BAL,"W,8-4",4,8
139,TOR,135,Sep 6,BAL,"L,6-9",1,5
140,TOR,136,Sep 7,BAL,"W,4-1",0,3
141,TOR,137,Sep 9,TEX,"W,4-3",1,4
142,TOR,138,Sep 10,TEX,"W,11-7",2,11
143,TOR,139,Sep 11,TEX,"L,1-4",0,1
144,TOR,140,Sep 12,TBR,"W,3-2",1,3
145,TOR,141,Sep 13 (1),TBR,"L,2-4",0,2
146,TOR,142,Sep 13 (2),TBR,"W,7-2",1,7
147,TOR,143,Sep 14,TBR,"W,5-1",1,5
148,TOR,144,Sep 15,TBR,"L,0-11",0,0
149,TOR,145,Sep 16,BAL,"W,6-3",3,6
150,TOR,146,Sep 17,BAL,"W,6-3",0,6
151,TOR,147,Sep 18,BAL,"L,4-5",2,4
152,TOR,148,Sep 20,PHI,"W,18-11",2,17
153,TOR,149,Sep 21,PHI,"L,3-4",1,3
154,TOR,150,Sep 22,TBR,"L,5-10",3,5
